"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AQR",22.2247168322009,0.221976208451163,0.428075343292336,0.518544718656158,0.604078267924512,1
"DPH6",0.101301609397096,0.029387278643063,0.310564520147233,0.0946253571693604,0.924612408095213,1
"C1H15orf41",1.82251293281053,-0.291989974728845,0.562280238659265,-0.519296170580498,0.603554223400367,1
"MEIS2",108.300841244621,0.414803589650868,0.54947409668112,0.754910180764341,0.450302876761838,1
"LOC114593462",0.813672994986452,0.0678542152966855,0.521745101239123,0.13005242432662,0.896524950233615,1
"SPRED1",3.10588073940663,-0.059078906504376,0.545569331687812,-0.108288540196358,0.913766812757899,1
"FAM98B",0.107312734253564,0,0.310564520147233,0,1,1
"RASGRP1",0.727632056555737,0.297882009684779,0.505865072831183,0.588856645147723,0.555957443218782,1
"ARHGAP11A",0.0371505614284563,0,0.310564520147233,0,1,1
"FMN1",0.345707446944769,-0.0182511441031593,0.310564520147233,-0.0587676406001135,0.953137182957022,1
"RYR3",0.250316676817699,0.124664124135508,0.310564520147233,0.401411352708308,0.688117292374632,1
"EMC7",45.3025160486388,-0.0813966311810131,0.354130337938901,-0.229849359009328,0.818208828405418,1
"KATNBL1",1.22061990861647,-0.572564478549311,0.558221609248473,-1.02569386255066,0.305035908223541,1
"THBS1",20.103281846579,-0.0620939909000367,0.487531416494,-0.127364081163375,0.898652243752727,1
"EIF2AK4",0.441649021808531,0.234005429781182,0.48992427712905,0.47763591376294,0.632909364718876,1
"SRP14",21.9609812871589,0.160508890818873,0.479491750620516,0.334747971390867,0.737815211067496,1
"PLCB2",0.205402807187415,-0.0658895668493817,0.310564520147233,-0.212160638369588,0.831981713716352,1
"INAFM2",4.1942572602589,0.0464619297057072,0.537505668029309,0.0864398879290956,0.931116739592043,1
"CCDC9B",0.152713306903282,0.029387278643063,0.310564520147233,0.0946253571693605,0.924612408095213,1
"IVD",3.83638109604461,-0.118623971549902,0.516726467287382,-0.229568212699908,0.818427309784433,1
"BAHD1",21.157992143179,-0.034115923190373,0.383312243919013,-0.0890029570711576,0.929079560045936,1
"CCDC32",1.83310549707698,0.310876171914322,0.563977398445162,0.551220975825239,0.581482202598929,1
"RPUSD2",3.09558526385195,0.0001107901926784,0.560560863200387,0.000197641683448733,0.999842304753232,1
"RAD51",0.0602686554597303,-0.0658895668493817,0.310564520147233,-0.212160638369588,0.831981713716351,1
"GCHFR",0.0648955707884264,0,0.310564520147233,0,1,1
"DNAJC17",46.588939484341,0.386112370692087,0.403369818975549,0.957216808319245,0.338457834967945,1
"ZFYVE19",0.0604015550896564,0.029387278643063,0.310564520147233,0.0946253571693604,0.924612408095213,1
"VPS18",2.41021026820253,-0.586239534472933,0.558400358591676,-1.04985522565113,0.293784679885439,1
"DLL4",1.02563859964637,-0.0377590201924531,0.539666952180876,-0.0699672641429369,0.944219715189453,1
"CHAC1",0.270026442643942,-0.161166412341826,0.310564520147233,-0.518946633908536,0.603797956460751,1
"INO80",10.8708512784268,0.504372740997661,0.439425006525145,1.14780163510972,0.251050462172366,1
"CHP1",25.460231375186,0.058782802409131,0.44614332166375,0.131757665204803,0.895175972810349,1
"LOC114594065",24.4573898921347,-0.115022340083008,0.516259804018972,-0.222799333179891,0.823691687010606,1
"NDUFAF1",0.144553305080483,-0.0658895668493817,0.310564520147233,-0.212160638369588,0.831981713716352,1
"RTF1",94.7413351025892,0.192252695729245,0.402071465495641,0.478155532604762,0.632539509353857,1
"ITPKA",0.545342778543607,-0.394520368809167,0.444287004700159,-0.887985389254005,0.374548610634136,1
"TYRO3",4.50685411494532,0.602926731319153,0.552952626755013,1.0903768282238,0.275547184743226,1
"MAPKBP1",4.42965651368169,-0.231068026491719,0.56121897238802,-0.411725258518098,0.68054080930188,1
"JMJD7",1.57467854243026,0.128647619637632,0.56318995430882,0.22842669449869,0.819314538755392,1
"EHD4",0.379152905216341,0.170466324351205,0.442127380238459,0.385559302523325,0.699823078823715,1
"VPS39",8.24135804105396,0.357344054385021,0.50927687527387,0.701669507756179,0.482885293197686,1
"TMEM87A",67.8445276435501,-0.451602777435316,0.455173566718311,-0.992155104021659,0.321121869494647,1
"GANC",0.0518849913614076,0,0.310564520147233,0,1,1
